gene1,gene2,correlation,project_id,project_name,grid_position
GRPEL1,HSPE1,0.4756070480547622,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL1,SDHAF1,0.25776602170160057,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL1,TRAP1,-0.07091678772255314,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,CCT6A,-0.0432339620547816,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,CLPX,0.4253249436694783,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,CRYAB,-0.06401645226467301,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,DNAJA3,0.42933355853503596,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,DNAJB2,-0.3703123318014537,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,DNAJB6,-0.024871681121895372,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,DNAJC15,-0.30407240626487086,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,DNAJC19,-0.2387068064141101,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,DNLZ,-0.003339346725012613,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,GRPEL1,0.14565225421424463,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,GRPEL2,1,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,HSCB,-0.20085172041928373,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,HSP90AA1,0.08691259189529084,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,HSP90AB1,-0.024579751874477484,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,HSPA9,0.4003874715406733,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,HSPB1,-0.3739177582785213,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,HSPB7,-0.2287317959233953,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,HSPB8,-0.07875137866168731,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,HSPD1,0.16874140246441705,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,HSPE1,-0.13354071969965184,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,SDHAF1,-0.3483470588905709,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
GRPEL2,TRAP1,0.2714920260919512,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,CCT6A,-0.426275781800102,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,CLPX,-0.345369314845185,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,CRYAB,0.35531042414494174,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,DNAJA3,-0.45903762868752457,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,DNAJB2,0.4623358642851354,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,DNAJB6,-0.3153158745622996,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,DNAJC15,0.3716079198800386,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,DNAJC19,0.3251537483927762,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,DNLZ,0.15378044300974872,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,GRPEL1,0.2674654840596656,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,GRPEL2,-0.20085172041928373,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,HSCB,1,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,HSP90AA1,-0.36509587943891075,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,HSP90AB1,-0.21354697772455186,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,HSPA9,-0.440667996334353,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,HSPB1,0.45059140869201053,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,HSPB7,0.020376373434632725,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,HSPB8,0.006654698143641362,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,HSPD1,-0.35547870863214465,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,HSPE1,0.5382374095660547,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,SDHAF1,0.7174379162557902,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSCB,TRAP1,-0.4946162035943952,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,CCT6A,0.26013711218667734,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,CLPX,-0.015668491981561696,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,CRYAB,-0.40746421062005717,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,DNAJA3,0.09851304356562993,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,DNAJB2,-0.12937602836545184,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,DNAJB6,0.19641048216853693,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,DNAJC15,-0.21694339227654175,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,DNAJC19,-0.19853004777742528,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,DNLZ,-0.19012213395928448,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,GRPEL1,0.2575804478911621,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,GRPEL2,0.08691259189529084,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,HSCB,-0.36509587943891075,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,HSP90AA1,1,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,HSP90AB1,0.0709248653965847,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,HSPA9,0.24252214522644205,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,HSPB1,-6.893398349260197e-4,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,HSPB7,-0.1318987396462655,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,HSPB8,-0.30816349088338546,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,HSPD1,0.38652780027425526,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,HSPE1,-0.23745678688641486,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,SDHAF1,-0.31257024707163716,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AA1,TRAP1,0.1426956234314427,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,CCT6A,0.3788742166166297,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,CLPX,0.4213990182263387,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,CRYAB,-0.37488722686100184,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,DNAJA3,0.2701671912874354,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,DNAJB2,-0.3581509260192812,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,DNAJB6,-0.04172378052807084,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,DNAJC15,-0.12609774832562,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,DNAJC19,-0.16161059912559045,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,DNLZ,-0.2582442124893452,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,GRPEL1,-0.005255281880938503,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,GRPEL2,-0.024579751874477484,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,HSCB,-0.21354697772455186,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,HSP90AA1,0.0709248653965847,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,HSP90AB1,1,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,HSPA9,0.5645069760037521,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,HSPB1,-0.2995108126345422,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,HSPB7,-0.36094381151440075,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,HSPB8,-0.4089867204346113,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,HSPD1,0.5268472132601587,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,HSPE1,-0.03375303411524251,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,SDHAF1,-0.21460683503292335,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSP90AB1,TRAP1,0.5454591142276812,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,CCT6A,0.29938213930426877,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,CLPX,0.6757834079255439,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,CRYAB,-0.3155637127557388,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,DNAJA3,0.5746558961800401,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,DNAJB2,-0.4981583461639437,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,DNAJB6,0.10827590933331788,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,DNAJC15,-0.4279669333203415,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,DNAJC19,-0.2928658025022405,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,DNLZ,-0.355636586261104,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,GRPEL1,0.02386031162919434,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,GRPEL2,0.4003874715406733,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,HSCB,-0.440667996334353,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,HSP90AA1,0.24252214522644205,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,HSP90AB1,0.5645069760037521,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,HSPA9,1,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,HSPB1,-0.41539672074060946,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,HSPB7,-0.1515284683161407,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,HSPB8,-0.31281249474432327,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,HSPD1,0.678081528131379,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,HSPE1,-0.2784090996311795,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,SDHAF1,-0.6161393945513923,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPA9,TRAP1,0.6525576724386392,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,CCT6A,-0.33122864295102894,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,CLPX,-0.5658002032757553,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,CRYAB,0.10875465595805915,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,DNAJA3,-0.6514869936878983,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,DNAJB2,0.6478429189163216,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,DNAJB6,0.1622581819209005,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,DNAJC15,0.27451035106495647,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,DNAJC19,0.2957758285766195,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,DNLZ,0.1291483470852867,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,GRPEL1,0.07092467431606597,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,GRPEL2,-0.3739177582785213,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,HSCB,0.45059140869201053,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,HSP90AA1,-6.893398349260197e-4,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,HSP90AB1,-0.2995108126345422,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,HSPA9,-0.41539672074060946,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,HSPB1,1,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,HSPB7,0.18841960251955714,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,HSPB8,0.28151056949476205,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,HSPD1,-0.4212745879758381,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,HSPE1,0.12423867577060056,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,SDHAF1,0.5923404563215771,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB1,TRAP1,-0.6360687177117298,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,CCT6A,-0.2864823726142186,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,CLPX,-0.1503801662573806,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,CRYAB,0.2674874312610981,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,DNAJA3,-0.28345311674735685,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,DNAJB2,0.36148411525773266,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,DNAJB6,-0.07736840038958907,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,DNAJC15,-0.003976714779608583,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,DNAJC19,0.031552466534832284,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,DNLZ,0.09123482166740596,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,GRPEL1,-0.20538961168372846,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,GRPEL2,-0.2287317959233953,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,HSCB,0.020376373434632725,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,HSP90AA1,-0.1318987396462655,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,HSP90AB1,-0.36094381151440075,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,HSPA9,-0.1515284683161407,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,HSPB1,0.18841960251955714,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,HSPB7,1,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,HSPB8,0.2793348623753329,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,HSPD1,-0.07713215585457142,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,HSPE1,-0.04150741486805848,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,SDHAF1,0.08003395818410358,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB7,TRAP1,-0.3454692381288017,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,CCT6A,-0.18100751331507672,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,CLPX,-0.17893194429407444,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,CRYAB,0.493999343546578,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,DNAJA3,-0.09188353703770763,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,DNAJB2,0.2034602017376407,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,DNAJB6,0.15444251877542525,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,DNAJC15,0.0534226133999552,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,DNAJC19,0.21144139278827628,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,DNLZ,0.13289784468241128,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,GRPEL1,-0.33116509699169866,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,GRPEL2,-0.07875137866168731,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,HSCB,0.006654698143641362,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,HSP90AA1,-0.30816349088338546,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,HSP90AB1,-0.4089867204346113,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,HSPA9,-0.31281249474432327,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,HSPB1,0.28151056949476205,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,HSPB7,0.2793348623753329,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,HSPB8,1,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,HSPD1,-0.4076644934186479,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,HSPE1,-0.060681346994491896,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,SDHAF1,0.10884850275704663,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPB8,TRAP1,-0.32667205292869045,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,CCT6A,0.28814610949488195,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,CLPX,0.35112482575836057,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,CRYAB,-0.3436086950628233,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,DNAJA3,0.37827601942422817,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,DNAJB2,-0.4086557927547749,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,DNAJB6,-0.06458116412330728,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,DNAJC15,-0.3324115156070262,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,DNAJC19,-0.4458919534193237,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,DNLZ,-0.2912620321426144,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,GRPEL1,0.15352594988522597,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,GRPEL2,0.16874140246441705,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,HSCB,-0.35547870863214465,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,HSP90AA1,0.38652780027425526,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,HSP90AB1,0.5268472132601587,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,HSPA9,0.678081528131379,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,HSPB1,-0.4212745879758381,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,HSPB7,-0.07713215585457142,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,HSPB8,-0.4076644934186479,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,HSPD1,1,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,HSPE1,0.036501324647919414,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,SDHAF1,-0.5076360195376026,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPD1,TRAP1,0.5565087020663083,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,CCT6A,-0.28282795705426916,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,CLPX,-0.4949140730401419,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,CRYAB,0.29036522219819244,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,DNAJA3,-0.34465397872570797,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,DNAJB2,0.02033792349752822,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,DNAJB6,-0.49908916249296065,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,DNAJC15,0.12422989806666176,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,DNAJC19,0.1288746737288873,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,DNLZ,0.19168899240910348,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,GRPEL1,0.4756070480547622,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,GRPEL2,-0.13354071969965184,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,HSCB,0.5382374095660547,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,HSP90AA1,-0.23745678688641486,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,HSP90AB1,-0.03375303411524251,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,HSPA9,-0.2784090996311795,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,HSPB1,0.12423867577060056,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
HSPE1,HSPB7,-0.04150741486805848,TCGA-DLBC,Lymphoid Neoplasm Diffuse Large B-cell Lymphoma,1
